timestamp,value,label,bk_ts_diff,bk_ts_diff2,rate_last_day,rate_last_week,diff_last_day,diff_last_week,bk_ts_ewma_zscore,bk_ts_slope,bk_ts_rate_slope,bk_ts_rate_sum,bk_ts_turning_point,bk_ts_increasing,skew,kurt,range,coefficient_of_variation,binned_entropy,diff_quantile_of_history,diff_max_of_history,diff_min_of_history,diff_mean_of_history,diff_median_of_history,rate_quantile_of_history,rate_max_of_history,rate_min_of_history,rate_mean_of_history,rate_median_of_history
1502639940,0.4355315602579897,1.0,-0.07564316254801068,-0.07564316254801073,0.6900860502992856,0.833965115949631,-0.19559489139119618,-0.08671037999637282,-3.0,-0.14486828755706935,1.0862956092882863,0.9880061504307721,0.0,-0.1479790748118008,-0.6480669545993982,0.7753401991344653,0.20468874556127242,0.07743081666602157,1.95717671237766,-0.44461917530255807,-0.5535164478843289,-0.07564316254801068,-0.39180777068664047,-0.44461917530255807,0.6802838902472156,0.5686508274432995,0.8520209251881992,0.6890447513923004,0.6802838902472156
1502640000,0.4355315602579897,1.0,0.0,0.07564316254801068,0.7115075969247503,0.8703423401100912,-0.17659340107823046,-0.06488251841695852,-3.0,-0.15393298427422275,1.0935526420142674,0.9892062275004384,0.0,0.0,-0.9098613759735528,0.8925020443050844,0.18199869555764908,0.08444248141561425,1.9124575394383085,-0.435886658453511,-0.5535164478843289,0.0,-0.3888133538859439,-0.435886658453511,0.6925563359587917,0.585132898451952,1.0,0.6950999266142691,0.6925563359587917
1502640060,0.4355315602579897,1.0,0.0,0.0,0.7115075969247503,0.8703423401100912,-0.17659340107823046,-0.06488251841695852,-2.6547726397380096,-0.16497708167258496,1.069572447628699,0.9890884507198912,0.0,0.0,-0.9066830086906768,0.5299933378167134,0.18199869555764908,0.0915472333508877,1.9315694624320667,-0.4271541416044639,-0.5535164478843289,0.0,-0.3857926163078406,-0.4271541416044639,0.7052797108422424,0.585132898451952,1.0,0.7008567075979495,0.7052797108422424
1502640120,0.42483875643162544,1.0,-0.010692803826364283,-0.010692803826364283,0.6940392620229637,0.8489744284504555,-0.18728620490459474,-0.0755753222433228,-2.5637291384491308,-0.1757510960939198,1.062834793149432,0.9883199266939721,0.0,-0.024551157257192424,-0.8922245266641544,0.21400932956094199,0.19269149938401336,0.09865496745655554,1.9315694624320667,-0.4378469454308282,-0.5642092517106931,-0.010692803826364283,-0.3934646825561016,-0.4378469454308282,0.6879642777510473,0.5707672086457014,0.9754488427428076,0.6893591001159247,0.6879642777510473
1502640180,0.41414595260526127,1.0,-0.010692803826364172,1.1102230246251565e-16,0.6765709271211773,0.82760651679082,-0.19797900873095892,-0.08626812606968698,-2.485462566330771,-0.18612136749039782,1.0562128766028949,0.9875260817785014,0.0,-0.02516908748198235,-0.8726623093475365,-0.06345754748050059,0.20338430321037754,0.10572762399856593,2.0210078083107694,-0.44853974925719237,-0.5749020555370572,-0.010692803826364172,-0.40107734433866044,-0.44853974925719237,0.6706488446598524,0.5564015188394509,0.9748309125180177,0.6778655128249862,0.6706488446598524
1502640240,0.41414595260526127,1.0,0.0,0.010692803826364172,0.6765709271211773,0.82760651679082,-0.19797900873095892,-0.08626812606968698,-2.244985549063435,-0.19394933509674606,1.0383511120018363,0.9873685177012907,0.0,0.0,-0.8222933266826927,-0.3910189803032491,0.20338430321037754,0.11130698372057445,2.004128835931268,-0.44853974925719237,-0.5749020555370572,0.0,-0.3979377978291531,-0.44853974925719237,0.6706488446598524,0.5564015188394509,1.0,0.6840267384218338,0.6706488446598524
1502640300,0.41414595260526127,1.0,0.0,0.0,0.6984195994167729,0.8630327379940143,-0.17882989307704894,-0.06572686608743317,-2.066613480143813,-0.19923499891296456,1.0459381515158126,0.9885511867841785,0.0,0.0,-0.7654585073938264,-0.7140962301460774,0.1820131893615478,0.11552720868397146,1.9315694624320667,-0.4392709616638885,-0.5749020555370572,0.0,-0.3947982513196458,-0.4392709616638885,0.6824578897400838,0.5742882696385325,1.0,0.6903009920328748,0.6824578897400838
1502640360,0.08363184180264666,1.0,-0.3305141108026146,-0.33051411080261467,0.14103751849523535,0.1742791809514921,-0.5093440038796635,-0.3962409768900478,-3.0,-0.26822397748430965,1.3542959062972715,0.9673881488172688,0.0,-0.7980619120468396,-2.792562939086174,3.0,0.5125273001641624,0.19206720682146144,1.1648518866133144,-0.7605162848731992,-0.9054161663396718,-0.3305141108026146,-0.7221529456158908,-0.7605162848731992,0.1402844239320628,0.11597067510473429,0.20193808795316043,0.14059714593412076,0.1402844239320628
1502640420,0.1863235170156753,1.0,0.10269167521302863,0.43320578601564325,0.3142177179262358,0.38827687203303535,-0.4066523286666349,-0.29354930167701915,-3.0,-0.31155167570115966,1.162114433907376,0.9730432585917521,1.0,1.2279016341091606,-2.3238075778105958,3.0,0.5125273001641624,0.2255583931427983,1.281060304923432,-0.6578246096601706,-0.8027244911266432,0.10269167521302863,-0.6144656643920338,-0.6578246096601706,0.31253989731830495,0.25837125657458004,2.2279016341091604,0.3189335819467257,0.31253989731830495
1502640480,0.165575606067428,1.0,-0.020747910948247295,-0.12343958616127593,0.279228247276932,0.34504060162961825,-0.4274002396148822,-0.31429721262526644,-3.0,-0.3536466619089171,1.1348375406862021,0.970893971016555,1.0,-0.11135422559945445,-1.979381183713942,3.0,0.5125273001641624,0.25847085212035137,1.3947848807151728,-0.6785725206084179,-0.8234724020748905,0.08194376426478134,-0.6307884786361917,-0.6785725206084179,0.27773725908349206,0.22960052538155973,1.9798153729311758,0.28781032663388795,0.27773725908349206
1502640540,0.05201938185976537,1.0,-0.11355622420766262,-0.0928083132594153,0.08772597102991446,0.10840243463149357,-0.5409564638225448,-0.4278534368329291,-3.0,-0.4116511459568688,1.1646493240868752,0.9621152701916835,0.0,-0.6858270182711497,-1.8117170644295204,2.4715013914993973,0.5441397601070437,0.3102402659314234,1.5705848745002517,-0.7921287448160805,-0.9370286262825531,-0.03161245994288128,-0.7398043399678302,-0.7921287448160805,0.08725754282345893,0.0721342816656352,0.6220044989864033,0.09190140628867932,0.08725754282345893
1502640600,0.18831856605417263,1.0,0.13629918419440726,0.24985540840206988,0.3273580665298616,0.4095356479251031,-0.38694926849296907,-0.271515802475848,-2.0907556521964143,-0.4372977859670312,1.0699837561051626,0.9719556482280259,1.0,2.620161549820885,-1.5636389172993062,1.3575672609767588,0.5238411877467277,0.33236313111920773,1.5085331400135065,-0.6471405251843229,-0.8007294420881459,0.13629918419440726,-0.5983339249851339,-0.6471405251843229,0.321357335878552,0.26869827558204634,3.0,0.3393845536340888,0.321357335878552
1502640660,0.06808034526066264,1.0,-0.12023822079350999,-0.2565374049879172,0.11834547522417341,0.1480540601571367,-0.507187489286479,-0.391754023269358,-2.6394330460651108,-0.48445079964913196,1.10641807599118,0.9621944151396118,1.0,-0.6384830944333002,-1.3650578049502788,0.529039546857391,0.5238411877467277,0.3741040363110322,1.5654495237888324,-0.7586897105404824,-0.9209676628816559,0.01606096340089727,-0.7141437179731813,-0.7586897105404824,0.11822366186173237,0.09713896911952973,1.3087496011427944,0.12461161788799927,0.11822366186173237
1502640720,0.2276176693440306,1.0,0.15953732408336796,0.27977554487687795,0.3956725123058796,0.4949992539089005,-0.3476501652031111,-0.23221669918599003,-1.3873578153663766,-0.4953433122612783,1.0190618001808533,0.9730536704260677,1.0,2.343368316840042,-1.1913799771989757,0.030191158641205806,0.5238411877467277,0.3885524924714861,1.68165794209895,-0.5991523864571144,-0.7614303387982879,0.17559828748426523,-0.5495099759688313,-0.5991523864571144,0.39526524536932645,0.3247713516847389,3.0,0.4248230818875151,0.39526524536932645
1502640780,0.1521210855015917,1.0,-0.0754965838424389,-0.23503390792580686,0.2644352358433935,0.3308171287585268,-0.42314674904555,-0.30771328302842893,-1.7360090627987328,-0.5160383980906013,1.0387297399286268,0.9663039119403998,1.0,-0.33168156083845274,-1.0115065550420932,-0.4866203860048688,0.5238411877467277,0.41213454184858356,1.7953825178906908,-0.6746489702995533,-0.8369269226407268,0.10010170364182633,-0.6207964603574181,-0.6746489702995533,0.26416305184003425,0.21705068284233067,2.924315515929851,0.2881590164822109,0.26416305184003425
