timestamp,value,label,bk_ts_diff,bk_ts_diff2,rate_last_day,rate_last_week,diff_last_day,diff_last_week,bk_ts_ewma_zscore,bk_ts_slope,bk_ts_rate_slope,bk_ts_rate_sum,bk_ts_turning_point,bk_ts_increasing,skew,kurt,range,coefficient_of_variation,binned_entropy,diff_quantile_of_history,diff_max_of_history,diff_min_of_history,diff_mean_of_history,diff_median_of_history,rate_quantile_of_history,rate_max_of_history,rate_min_of_history,rate_mean_of_history,rate_median_of_history
1502467140,0.0,1.0,-0.01175318315377083,0.034352842949931794,0.0,0.0,-0.11618257261410792,0.0,-3.0,-0.2288000727818679,1.2220316252261947,0.9671026321054038,0.0,-1.0,-0.42484927522491367,0.06739690819479005,0.39894086496028247,0.4431802387572341,1.9852204378284444,-0.31950573698146517,-0.5719329214474846,-0.01175318315377083,-0.32202700454845123,-0.31950573698146517,0.0,0.0,0.0,0.0,0.0
1502467200,0.0,1.0,0.0,0.01175318315377083,0.0,0.0,-0.2655601659751038,-0.09738503155996392,-2.5854343986279904,-0.2688286176584249,1.019464570108364,0.9389864239075573,0.0,0.0,-0.43521257360682775,-0.23044029743142058,0.39894086496028247,0.49327230789455595,1.9961816660087928,-0.3159752868490733,-0.5719329214474846,0.0,-0.3198891208571694,-0.3159752868490733,0.0,0.0,0.0,0.0,0.0
1502467260,0.0,1.0,0.0,0.0,0.0,0.0,-0.2821576763485477,-0.14066726780883676,-2.399258618714538,-0.2707724317318046,1.1683472356603428,0.9683734795698664,0.0,0.0,-0.5120001770352108,-0.4617453138899972,0.3777581641659312,0.5284478057318078,2.1367731579083458,-0.3159752868490733,-0.5719329214474846,0.0,-0.3183984863568262,-0.3159752868490733,0.0,0.0,0.0,0.0,0.0
1502467320,0.0,1.0,0.0,0.0,0.0,0.0,-0.2589211618257261,-0.1659152389540126,-2.144152041797256,-0.30868270652892665,1.0872859874408332,0.956058229012493,0.0,0.0,-0.45350565526381686,-0.7520729630403675,0.3777581641659312,0.5754262850540965,2.1176612349145874,-0.31421006178287736,-0.5719329214474846,0.0,-0.31606446654707826,-0.31421006178287736,0.0,0.0,0.0,0.0,0.0
1502467380,0.0,1.0,0.0,0.0,0.0,0.0,-0.3809128630705394,-0.17312894499549147,-1.9399997989409676,-0.33075008635694,1.0808019618894769,0.9571441036080087,0.0,0.0,-0.3388082498359178,-0.9709389014948688,0.3777581641659312,0.6251409612991777,2.123062750231395,-0.31244483671668144,-0.5719329214474846,0.0,-0.3140246509150297,-0.31244483671668144,0.0,0.0,0.0,0.0,0.0
1502467440,0.0,1.0,0.0,0.0,0.0,0.0,-0.2821576763485477,-0.35617673579801623,-1.7663852064135623,-0.35308224994488296,1.050211720685862,0.9506828743466894,0.0,0.0,-0.2271741631520956,-1.147738733480283,0.3777581641659312,0.6752680203316435,2.1176612349145874,-0.3106796116504855,-0.5719329214474846,0.0,-0.31223981223698705,-0.3106796116504855,0.0,0.0,0.0,0.0,0.0
1502467500,0.0,1.0,0.0,0.0,0.0,0.0,-0.2887966804979253,-0.3318304779080252,-1.6251594404845593,-0.367426770108289,1.0357610556490444,0.9474419529901419,0.0,0.0,-0.10504071169546549,-1.2489231617056684,0.3777581641659312,0.7263209114595456,2.092989599057289,-0.3106796116504855,-0.5719329214474846,0.0,-0.3098861788153925,-0.3106796116504855,0.0,0.0,0.0,0.0,0.0
1502467560,0.0,1.0,0.0,0.0,0.0,0.0,-0.4282157676348548,-0.35617673579801623,-1.4912468699158448,-0.3777112726194444,0.9932035909186816,0.9329993785530165,0.0,0.0,0.019355545398943734,-1.2958111399155885,0.3777581641659312,0.7786670543480809,2.0533139100991322,-0.3106796116504855,-0.5719329214474846,0.0,-0.3075913862293378,-0.3106796116504855,0.0,0.0,0.0,0.0,0.0
1502467620,0.044202395777970416,1.0,0.044202395777970416,0.044202395777970416,0.1280381896933999,0.1167153736137362,-0.30102581998966443,-0.334517171399667,-1.0246443897028967,-0.3650123272461494,0.9758690542713927,0.944805338377733,0.0,3.0,0.13681520529939556,-1.2400890412179835,0.3777581641659312,0.8100408442590857,2.0533139100991322,-0.2664772158725151,-0.5277305256695142,0.044202395777970416,-0.2616826062207113,-0.2664772158725151,0.19055849066023636,0.11079936817796565,3.0,0.21166802042513164,0.19055849066023636
1502467680,0.07536142430288806,1.0,0.031159028524917642,-0.013043367253052773,0.26094975943959803,0.18368311989429198,-0.21343525619503723,-0.33491810680621925,-0.6777074705754258,-0.34927425593105654,0.969440801832944,0.9569669091481996,0.0,0.7049171877793708,0.2618040434827633,-1.1054242206480698,0.3777581641659312,0.8336910050972821,2.0364349377196307,-0.23531818734759746,-0.4965714971445966,0.07536142430288806,-0.22890585343579772,-0.23531818734759746,0.33353317865301624,0.18890374720170833,3.0,0.37096089615077876,0.33353317865301624
